Name,Price,Rating,city,Kilometers,Owner,Fuel_Type,Transmission,Insurance_Type,Car_Age
2004 Maruti Zen LX,75000,3.9,1692,69912,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,20
2018 Mahindra KUV 100 NXT K2 D 6S ,450000,4.4,1692,24587,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,6
2017 Maruti Swift VDI ABS,500000,4.1,1692,78692,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,7
1998 Maruti 800 STD,14000,1.0,1692,82686,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,26
2018 Ford FREESTYLE TREND 1.5 TDCI MT,472000,4.4,1692,44585,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
2011 Hyundai i10 ERA 1.1 IRDE,230000,3.4,1692,89139,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,13
2009 Chevrolet Tavera NEO LS B3 10 STR BS III,200000,3.8,1692,74325,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,15
2005 Maruti Wagon R LXI,79000,3.4,1692,103437,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,19
2018 Maruti Dzire ZXI AMT,720000,4.7,1692,14963,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance Type3rd Party,6
2007 Mercedes Benz C Class 220 CDI ELEGANCE AT,250000,3.4,1692,113252,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,17
2018 Hyundai Elite i20 ASTA 1.2 DUAL TONE,750000,4.6,1692,27533,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,6
2007 Tata Indica V2 DLS BS III,50000,3.1,1692,72497,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,17
2018 Maruti Ciaz ALPHA 1.3 DDIS SHVS ,837000,4.6,1692,29342,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,6
2005 Toyota Innova 2.0 G1,350000,4.1,1692,74892,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,19
2015 Volkswagen Vento COMFORTLINE PETROL,500000,4.2,1692,39900,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,9
2011 Maruti Alto STD,120000,3.1,1692,64306,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,13
2009 Maruti Alto LXI,125000,3.6,1692,120816,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,15
2007 Honda City ZX GXI,120000,3.7,1692,179064,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,17
2017 Audi Q3 30 TDI PREMIUM PLUS,2442000,4.6,1692,24431,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,7
2011 Toyota Etios G,250000,3.9,1692,143988,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,13
2009 Chevrolet Cruze LTZ,280000,3.4,1692,105656,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,15
2019 Maruti Ciaz ALPHA 1.5 AT VTVT SHVS,896000,4.9,1692,20664,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
2009 Hyundai i10 SPORTZ 1.2,200000,4.0,1692,67664,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,15
2011 Volkswagen Polo TRENDLINE 1.2L DIESEL,180000,3.7,1692,74970,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
2010 Hyundai i20 MAGNA 1.2 VTVT,212750,4.3,1692,67950,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2012 Tata Indica Vista LS QUADRAJET,135000,3.6,1692,64728,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,12
2018 Hyundai Creta 1.6 SX CRDI,1135000,4.4,1692,44436,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,6
2016 Maruti Vitara Brezza VDI,650000,4.4,1692,65623,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
2017 Hyundai Eon ERA PLUS,280000,4.0,1692,69538,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,7
2016 Honda City VX MT DIESEL,630000,4.1,1692,66460,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,8
2012 Tata Venture GX 8 STR,90000,3.7,1692,87953,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,12
2013 Renault Scala RXZ,200000,3.7,1692,150728,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
2009 Tata Indigo CS GLX,84000,3.8,1692,61715,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,15
2018 Maruti IGNIS DELTA 1.2 K12 ,490000,4.4,1692,109338,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,6
2015 Hyundai Eon D LITE PLUS,240000,4.3,1692,46508,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,9
2019 Nissan NISSAN KICKS XV PETROL,1060500,4.9,1692,15630,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,5
2009 Hyundai i10 ERA 1.1 IRDE,231000,3.8,1692,61382,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,15
2006 Ford Fiesta 1.4 EXI TDCI,100000,3.5,1692,84137,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,18
2009 Hyundai i10 MAGNA 1.2,200000,3.7,1692,72321,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,15
2012 Renault Scala RXL DIESEL,230000,3.8,1692,67532,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2011 Hyundai Verna FLUIDIC 1.6 SX CRDI,330000,3.7,1692,121005,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
2018 Hyundai Elite i20 SPORTZ 1.2,650000,4.1,1692,53220,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,6
2016 Hyundai Xcent S 1.2,570000,4.6,1692,21190,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
2016 Maruti Baleno DELTA 1.2 K12 ,500000,4.2,1692,57072,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,8
2012 Tata Venture EX 8 STR,108000,3.0,1692,79684,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2018 Hyundai Grand i10 SPORTZ O 1.2,600000,4.8,1692,18198,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,6
2013 Hyundai Verna FLUIDIC 1.6 SX CRDI,390000,3.4,1692,71775,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
2015 Maruti Wagon R 1.0 LXI CNG,300000,3.9,1692,88134,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeZero Depreciation,9
2010 Chevrolet Spark PS 1.0,75000,3.4,1692,87862,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
2010 Maruti Ritz VDI ,160000,3.9,1692,128964,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
2004 Honda CRV 2.0 AT,180000,3.7,1692,72494,OwnerThird Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeExpired,20
2001 Maruti Zen LX,30000,3.1,1692,69181,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,23
2015 Datsun Go T,200000,3.9,1692,97118,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,9
2012 Renault Duster RXZ DIESEL 110,350000,3.7,1692,75934,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2014 Honda City VX MT DIESEL,437261,4.1,1692,114895,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,10
2017 Maruti Vitara Brezza VDI OPT,675000,3.8,1692,49856,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,7
2012 Skoda Rapid AMBITION 1.6 TDI MT,305000,3.6,1692,77957,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2008 Maruti Alto LXI,130000,3.7,1692,57243,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,16
2008 Maruti Wagon R LXI MINOR,165000,3.6,1692,105368,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,16
2014 Maruti Swift Dzire VDI BS IV,404999,3.9,1692,93732,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,10
2011 Toyota Etios Liva D 4D GD,194000,3.4,1692,159336,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,13
2019 Tata Hexa XM+,1400000,4.9,1692,5358,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,5
2017 Maruti Dzire VDI AMT,575000,4.4,1692,55470,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,7
2012 Chevrolet Beat LS DIESEL,128000,3.7,1692,111391,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,12
2016 Maruti Baleno 	DELTA 1.2 K12 AT,710000,4.0,1692,9579,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
2018 Maruti Baleno ALPHA DDIS 190 ,760000,4.8,1692,29311,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,6
1995 Maruti 800 AC,15000,1.0,1692,25180,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,29
2007 Hyundai Santro Xing XO ERLX EURO III,100000,3.3,1692,59494,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,17
2016 Tata Bolt XMS QUADRAjET,280000,4.1,1692,67988,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,8
2005 Maruti Alto STD,60000,3.6,1692,123373,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,19
2017 Honda WR-V 1.5 i-DTEC VX MT,750000,4.5,1692,34707,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,7
2015 Nissan Micra Active XV S,350000,4.5,1692,34666,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,9
2018 Maruti Swift ZDI AMT,740160,4.7,1692,25046,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,6
2016 Hyundai Elite i20 SPORTZ 1.2,645000,4.4,1692,48367,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,8
2012 Mahindra XUV500 W8 FWD,519569,3.7,1692,40718,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
2008 Hyundai Verna VGT CRDI SX 1.5,125000,3.3,1692,140970,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,16
1999 Honda City 1.5 EXI AT,75000,2.3,1692,136,OwnerFifth Owner,FuelPetrol + CNG,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,25
2004 Maruti 800 STD,45000,3.5,1692,58985,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,20
2012 Hyundai i10 SPORTZ 1.2 KAPPA2,300000,3.8,1692,59964,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
2007 Maruti Wagon R LXI MINOR,121000,3.8,1692,93596,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,17
2010 Toyota Corolla Altis D4D J DIESEL,275000,3.9,1692,125025,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
2010 Hyundai Verna TRANSFORM 1.5 SX CRDI,251000,3.5,1692,80630,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,14
2018 Honda BR-V 1.5 i-VTEC S,927000,4.9,1692,6446,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,6
2017 Mahindra Bolero POWER+ SLE,675000,4.4,1692,38726,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,7
2011 Maruti Swift VDI,235000,3.7,1692,116120,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
2015 Honda Jazz 1.2 VX I-VTECH,410000,4.2,1692,91873,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
2014 Hyundai i20 SPORTZ 1.4 CRDI,400000,3.9,1692,81921,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,10
2010 Maruti Alto LX,135000,3.9,1692,102230,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2007 Honda City ZX GXI,95169,3.3,1692,157088,OwnerFourth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,17
2010 Maruti Eeco 5 STR WITH AC PLUSHTR,191000,3.6,1692,81779,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeComprehensive,14
2016 Honda City SV MT PETROL,520000,4.0,1692,63161,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,8
2010 Mercedes Benz C Class C 220 CDI CLASSIC,1000000,4.6,1692,23915,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
2007 Maruti Wagon R LXI MINOR,86000,3.2,1692,108194,OwnerFifth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,17
2018 Hyundai Xcent SX 1.2 CRDI,510000,4.4,1692,52666,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,6
2008 Maruti Wagon R LXI,90000,3.0,1692,77992,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
2018 Maruti Wagon R 1.0 VXI,382000,4.4,1692,37521,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,6
2009 Maruti Alto LXI,130000,3.7,1692,83262,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,15
2011 Hyundai Accent EXECUTIVE GLE,220000,3.7,1692,69340,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,13
2012 Chevrolet Tavera NEO 3 LS 10 STR BS IV,375000,3.9,1692,48286,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2018 Maruti Baleno ZETA 1.2 K12 ,676000,4.7,1692,22748,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,6
2010 Honda City 1.5 E MT PETROL,296000,3.4,1692,88935,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,14
2009 Honda City S MT PETROL,301000,3.7,1692,66894,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,15
2011 Skoda Laura AMBIENTE 2.0 TDI CR MT,350000,3.9,1692,98472,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,13
2012 Maruti Alto LXI,120000,3.7,1692,127686,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,12
2007 Hyundai Accent GLE,98000,3.6,1692,87422,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,17
2019 Tata NEXON XM 1.2,650000,4.1,1692,45863,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,5
2018 Honda WR-V 1.2 S I - VTECH  ALIVE EDITION MT,827000,4.6,1692,17959,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,6
2008 Hyundai i10 ERA,160000,3.7,1692,67414,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
2006 Hyundai Santro Xing XL ERLX EURO III,80000,3.5,1692,89776,OwnerFourth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,18
2010 Hyundai Accent EXECUTIVE GLE,160000,3.7,1692,106456,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,14
2008 Maruti Alto LXI,135000,4.0,1692,37683,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,16
2011 Hyundai i20 MAGNA O 1.2,290000,3.9,1692,87684,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,13
2011 Maruti Swift Dzire VDI,250000,3.8,1692,77732,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
2012 Mahindra Verito 1.5 D6 BS IV,145000,3.3,1692,100171,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2015 Toyota Innova 2.5 GX 7 STR BS IV,790000,4.1,1692,83416,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
2015 Maruti Swift VDI ABS,500000,4.1,1692,59154,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,9
2018 Hyundai Elite i20 Magna Executive Diesel,740000,4.1,1692,24608,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,6
2013 Hyundai i20 MAGNA O 1.4 CRDI,400000,3.8,1692,67570,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,11
2012 Ford Fiesta Classic 1.4 CLXI TDCI,180000,3.8,1692,78805,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2006 Hyundai Santro Xing XL ERLX EURO III,68000,3.3,1692,114255,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,18
2007 Hyundai Santro Xing XL ERLX EURO III,90000,3.5,1692,114372,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,17
2015 Honda Amaze 1.5 EMT I DTEC,290000,3.9,1692,85035,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,9
2011 Maruti Wagon R 1.0 LXI CNG,204000,3.9,1692,97555,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,13
2002 Maruti Zen LX,44550,3.3,1692,57214,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,22
2009 Maruti Wagon R LXI MINOR,150000,3.7,1692,100207,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,15
2005 Hyundai Santro Xing XL ERLX EURO III,100000,3.3,1692,85600,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,19
2011 Hyundai Santro Xing GLS,125000,3.4,1692,132382,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,13
1999 Hyundai Santro L1,50000,3.2,1692,79730,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,25
1995 Maruti 800 STD,21000,1.0,1692,40116,OwnerSeventh Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,29
2014 Maruti Ciaz ZXI,650000,4.7,1692,27727,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,10
2014 Nissan Evalia XV,370000,3.7,1692,60289,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,10
2003 Maruti Alto LX,70000,3.6,1692,64465,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,21
2016 Renault Kwid 1.0 RXT Opt,350000,4.0,1692,39058,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
2017 Mahindra KUV 100 NXT K2 6 STR,310000,4.4,1692,54031,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,7
2009 Mahindra Xylo E4 BS III,139000,3.5,1692,132660,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,15
2009 BMW 5 Series 520 D HIGHLINE,540000,4.0,1692,96339,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,15
2011 Volkswagen Vento HIGHLINE PETROL AT,300000,3.6,1692,62023,OwnerThird Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,13
2010 Ford Figo 1.4 EXI DURATORQ ,120000,3.6,1692,86737,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,14
2015 Hyundai Verna FLUIDIC 1.6 SX VTVT,600000,4.3,1692,59323,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
2013 Honda Amaze 1.5 EXMT I DTEC,273000,4.1,1692,98290,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
2017 Hyundai Grand i10 SPORTS 1.2 VTVT,455000,3.8,1692,63367,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,7
2007 Maruti Alto LX,100000,3.5,1692,61858,OwnerSecond Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeExpired,17
2012 Mahindra Quanto C8,234000,3.6,1692,69154,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2009 Hyundai Verna VGT CRDI 1.5,140000,3.7,1692,101572,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
2012 Hyundai i20 MAGNA 1.4 CRDI,300000,4.2,1692,79490,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,12
2014 Honda City SV MT PETROL,550000,3.4,1692,74589,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,10
1999 Honda City 1.5 EXI,80000,3.3,1692,111336,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,25
2001 Maruti Wagon R LXI,60000,3.4,1692,62785,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,23
2010 Hyundai Santro Xing GL,140000,3.8,1692,90314,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,14
2011 Hyundai Accent EXECUTIVE GLE,195000,3.8,1692,82059,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,13
2015 Ford Ecosport 1.5TITANIUM TDCI,523800,3.7,1692,44890,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,9
2019 Hyundai Verna 1.6 SX (O) CRDI MT,1100000,4.8,1692,17436,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,5
2014 BMW 1 Series 118D HATCHBACK,1200000,4.0,1692,53370,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeThird_party,10
2016 Hyundai Elite i20 SPORTZ 1.4,700000,4.4,1692,30374,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,8
2010 Chevrolet Cruze LTZ,171000,3.4,1692,138600,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,14
2011 Maruti Alto K10 LXI,141000,3.4,1692,99474,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,13
2011 Volkswagen Polo COMFORTLINE 1.2L DIESEL,220000,3.6,1692,74931,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
2017 Hyundai Verna 1.6 SX VTVT,751459,4.7,1692,46607,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
2009 Chevrolet Spark PS 1.0,85000,3.6,1692,78656,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,15
2014 Ford Ecosport 1.5 TITANIUMTDCI OPT,540000,4.2,1692,59855,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,10
2019 MG HECTOR SHARP DCT PETROL ,1611111,4.7,1692,29638,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,5
2010 Maruti Swift VDI,168000,3.4,1692,123300,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,14
2015 Datsun Go Plus T,201600,4.0,1692,56777,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,9
2016 Maruti Swift Dzire VDI ABS,511000,4.3,1692,59053,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,8
2011 Hyundai i10 ERA 1.1 IRDE,195000,3.9,1692,113459,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,13
2015 Honda Amaze 1.2 SX MT I VTEC,454000,4.0,1692,62608,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,9
2011 Maruti Swift Dzire VXI 1.2 BS IV,330000,3.9,1692,72406,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,13
2006 Maruti 800 AC,57000,1.0,1692,62858,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,18
2010 Maruti Swift VDI,201000,3.6,1692,131850,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
2009 Tata Indica Vista AURA QUADRAJET BS III,99000,3.5,1692,134636,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,15
2014 Hyundai Xcent S 1.1 CRDI,400000,4.0,1692,47564,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,10
